run,netem,netem_spec,variant,program,program_bytes,outcome,metric,us,count
0,d25_l1,delay 25ms loss random 1%,baseline,token-2022,1382016,success,confirm_phase,1422365,0
0,d25_l1,delay 25ms loss random 1%,baseline,token-2022,1382016,success,write_chunks,6539817,501
0,d25_l1,delay 25ms loss random 1%,baseline,token-2022,1382016,success,final_tx,805608,0
0,d25_l1,delay 25ms loss random 1%,baseline,token-2022,1382016,success,total_deploy,8749794,1382016
0,d25_l1,delay 25ms loss random 1%,tpu_next,token-2022,1382016,success,wall,8755876,0
0,d25_l1,delay 25ms loss random 1%,tpu_next,token-2022,1382016,success,client_setup,200796,0
0,d25_l1,delay 25ms loss random 1%,tpu_next,token-2022,1382016,success,first_send,3,0
0,d25_l1,delay 25ms loss random 1%,tpu_next,token-2022,1382016,success,send_phase,5001473,501
0,d25_l1,delay 25ms loss random 1%,tpu_next,token-2022,1382016,success,resend_rounds,1,118
0,d25_l1,delay 25ms loss random 1%,tpu_next,token-2022,1382016,success,resent_txs,118,0
0,d25_l1,delay 25ms loss random 1%,tpu_next,token-2022,1382016,success,resend_time,1171206,0
0,d25_l1,delay 25ms loss random 1%,tpu_next,token-2022,1382016,success,confirm_phase,1171258,0
0,d25_l1,delay 25ms loss random 1%,tpu_next,token-2022,1382016,success,write_chunks,6281130,501
0,d25_l1,delay 25ms loss random 1%,tpu_next,token-2022,1382016,success,quic_sent,618,501
0,d25_l1,delay 25ms loss random 1%,tpu_next,token-2022,1382016,success,final_tx,806410,0
0,d25_l1,delay 25ms loss random 1%,tpu_next,token-2022,1382016,success,total_deploy,8391434,1382016
0,d25_l1,delay 25ms loss random 1%,tpu_next,token,108600,success,wall,4676112,0
0,d25_l1,delay 25ms loss random 1%,tpu_next,token,108600,success,client_setup,200745,0
0,d25_l1,delay 25ms loss random 1%,tpu_next,token,108600,success,first_send,3,0
0,d25_l1,delay 25ms loss random 1%,tpu_next,token,108600,success,send_phase,1070843,108
0,d25_l1,delay 25ms loss random 1%,tpu_next,token,108600,success,resend_rounds,2,11
0,d25_l1,delay 25ms loss random 1%,tpu_next,token,108600,success,resent_txs,11,0
0,d25_l1,delay 25ms loss random 1%,tpu_next,token,108600,success,resend_time,100839,0
0,d25_l1,delay 25ms loss random 1%,tpu_next,token,108600,success,confirm_phase,1032506,0
0,d25_l1,delay 25ms loss random 1%,tpu_next,token,108600,success,write_chunks,2205876,108
0,d25_l1,delay 25ms loss random 1%,tpu_next,token,108600,success,quic_sent,119,108
0,d25_l1,delay 25ms loss random 1%,tpu_next,token,108600,success,final_tx,802664,0
0,d25_l1,delay 25ms loss random 1%,tpu_next,token,108600,success,total_deploy,4312673,108600
0,d25_l1,delay 25ms loss random 1%,baseline,token,108600,success,wall,4783600,0
0,d25_l1,delay 25ms loss random 1%,baseline,token,108600,success,client_setup,301022,0
0,d25_l1,delay 25ms loss random 1%,baseline,token,108600,success,first_send,101078,0
0,d25_l1,delay 25ms loss random 1%,baseline,token,108600,success,send_phase,1070956,108
0,d25_l1,delay 25ms loss random 1%,baseline,token,108600,success,resend_rounds,6,19
0,d25_l1,delay 25ms loss random 1%,baseline,token,108600,success,resent_txs,114,0
0,d25_l1,delay 25ms loss random 1%,baseline,token,108600,success,resend_time,1086159,0
0,d25_l1,delay 25ms loss random 1%,baseline,token,108600,success,confirm_phase,1086282,0
0,d25_l1,delay 25ms loss random 1%,baseline,token,108600,success,write_chunks,2261315,108
0,d25_l1,delay 25ms loss random 1%,baseline,token,108600,success,final_tx,803198,0
0,d25_l1,delay 25ms loss random 1%,baseline,token,108600,success,total_deploy,4469742,108600
0,burst_l1,delay 25ms loss gemodel 0.1% 10% 70% 0.05%,baseline,jupiter-v6,2892224,success,wall,22545714,0
0,burst_l1,delay 25ms loss gemodel 0.1% 10% 70% 0.05%,baseline,jupiter-v6,2892224,success,client_setup,300922,0
0,burst_l1,delay 25ms loss gemodel 0.1% 10% 70% 0.05%,baseline,jupiter-v6,2892224,success,first_send,101139,0
0,burst_l1,delay 25ms loss gemodel 0.1% 10% 70% 0.05%,baseline,jupiter-v6,2892224,success,send_phase,18653162,1866
0,burst_l1,delay 25ms loss gemodel 0.1% 10% 70% 0.05%,baseline,jupiter-v6,2892224,success,resend_rounds,4,31
0,burst_l1,delay 25ms loss gemodel 0.1% 10% 70% 0.05%,baseline,jupiter-v6,2892224,success,resent_txs,124,0
0,burst_l1,delay 25ms loss gemodel 0.1% 10% 70% 0.05%,baseline,jupiter-v6,2892224,success,resend_time,1204109,0
0,burst_l1,delay 25ms loss gemodel 0.1% 10% 70% 0.05%,baseline,jupiter-v6,2892224,success,confirm_phase,1204239,0
0,burst_l1,delay 25ms loss gemodel 0.1% 10% 70% 0.05%,baseline,jupiter-v6,2892224,success,write_chunks,20012815,1866
0,burst_l1,delay 25ms loss gemodel 0.1% 10% 70% 0.05%,baseline,jupiter-v6,2892224,success,final_tx,810329,0
0,burst_l1,delay 25ms loss gemodel 0.1% 10% 70% 0.05%,baseline,jupiter-v6,2892224,success,total_deploy,22229306,2892224
0,burst_l1,delay 25ms loss gemodel 0.1% 10% 70% 0.05%,tpu_next,jupiter-v6,2892224,success,wall,23681249,0
0,burst_l1,delay 25ms loss gemodel 0.1% 10% 70% 0.05%,tpu_next,jupiter-v6,2892224,success,client_setup,200735,0
0,burst_l1,delay 25ms loss gemodel 0.1% 10% 70% 0.05%,tpu_next,jupiter-v6,2892224,success,first_send,5,0
0,burst_l1,delay 25ms loss gemodel 0.1% 10% 70% 0.05%,tpu_next,jupiter-v6,2892224,success,send_phase,18651869,1866
0,burst_l1,delay 25ms loss gemodel 0.1% 10% 70% 0.05%,tpu_next,jupiter-v6,2892224,success,resend_rounds,1,109
0,burst_l1,delay 25ms loss gemodel 0.1% 10% 70% 0.05%,tpu_next,jupiter-v6,2892224,success,resent_txs,109,0
0,burst_l1,delay 25ms loss gemodel 0.1% 10% 70% 0.05%,tpu_next,jupiter-v6,2892224,success,resend_time,1081060,0
0,burst_l1,delay 25ms loss gemodel 0.1% 10% 70% 0.05%,tpu_next,jupiter-v6,2892224,success,confirm_phase,1081140,0
0,burst_l1,delay 25ms loss gemodel 0.1% 10% 70% 0.05%,tpu_next,jupiter-v6,2892224,success,write_chunks,19862157,1866
0,burst_l1,delay 25ms loss gemodel 0.1% 10% 70% 0.05%,tpu_next,jupiter-v6,2892224,success,quic_sent,1974,1866
0,burst_l1,delay 25ms loss gemodel 0.1% 10% 70% 0.05%,tpu_next,jupiter-v6,2892224,success,final_tx,2146110,0
0,burst_l1,delay 25ms loss gemodel 0.1% 10% 70% 0.05%,tpu_next,jupiter-v6,2892224,success,total_deploy,23314782,2892224
0,burst_l1,delay 25ms loss gemodel 0.1% 10% 70% 0.05%,baseline,token-2022,1382016,success,wall,16223726,0
0,burst_l1,delay 25ms loss gemodel 0.1% 10% 70% 0.05%,baseline,token-2022,1382016,success,client_setup,301025,0
0,burst_l1,delay 25ms loss gemodel 0.1% 10% 70% 0.05%,baseline,token-2022,1382016,success,first_send,101212,0
0,burst_l1,delay 25ms loss gemodel 0.1% 10% 70% 0.05%,baseline,token-2022,1382016,success,send_phase,5001327,501
0,burst_l1,delay 25ms loss gemodel 0.1% 10% 70% 0.05%,baseline,token-2022,1382016,success,resend_rounds,1,110
0,burst_l1,delay 25ms loss gemodel 0.1% 10% 70% 0.05%,baseline,token-2022,1382016,success,resent_txs,110,0
0,burst_l1,delay 25ms loss gemodel 0.1% 10% 70% 0.05%,baseline,token-2022,1382016,success,resend_time,1091056,0
0,burst_l1,delay 25ms loss gemodel 0.1% 10% 70% 0.05%,baseline,token-2022,1382016,success,confirm_phase,1091130,0
0,burst_l1,delay 25ms loss gemodel 0.1% 10% 70% 0.05%,baseline,token-2022,1382016,success,write_chunks,6208859,501
0,burst_l1,delay 25ms loss gemodel 0.1% 10% 70% 0.05%,baseline,token-2022,1382016,success,final_tx,1082068,0
0,burst_l1,delay 25ms loss gemodel 0.1% 10% 70% 0.05%,baseline,token-2022,1382016,success,total_deploy,8695933,1382016
0,burst_l1,delay 25ms loss gemodel 0.1% 10% 70% 0.05%,tpu_next,token-2022,1382016,success,wall,8745878,0
0,burst_l1,delay 25ms loss gemodel 0.1% 10% 70% 0.05%,tpu_next,token-2022,1382016,success,client_setup,200641,0
0,burst_l1,delay 25ms loss gemodel 0.1% 10% 70% 0.05%,tpu_next,token-2022,1382016,success,first_send,3,0
0,burst_l1,delay 25ms loss gemodel 0.1% 10% 70% 0.05%,tpu_next,token-2022,1382016,success,send_phase,5001506,501
0,burst_l1,delay 25ms loss gemodel 0.1% 10% 70% 0.05%,tpu_next,token-2022,1382016,success,resend_rounds,1,117
0,burst_l1,delay 25ms loss gemodel 0.1% 10% 70% 0.05%,tpu_next,token-2022,1382016,success,resent_txs,117,0
0,burst_l1,delay 25ms loss gemodel 0.1% 10% 70% 0.05%,tpu_next,token-2022,1382016,success,resend_time,1160791,0
0,burst_l1,delay 25ms loss gemodel 0.1% 10% 70% 0.05%,tpu_next,token-2022,1382016,success,confirm_phase,1160877,0
0,burst_l1,delay 25ms loss gemodel 0.1% 10% 70% 0.05%,tpu_next,token-2022,1382016,success,write_chunks,6270442,501
0,burst_l1,delay 25ms loss gemodel 0.1% 10% 70% 0.05%,tpu_next,token-2022,1382016,success,quic_sent,617,501
0,burst_l1,delay 25ms loss gemodel 0.1% 10% 70% 0.05%,tpu_next,token-2022,1382016,success,final_tx,805656,0
0,burst_l1,delay 25ms loss gemodel 0.1% 10% 70% 0.05%,tpu_next,token-2022,1382016,success,total_deploy,8381442,1382016
0,burst_l1,delay 25ms loss gemodel 0.1% 10% 70% 0.05%,baseline,token,108600,success,wall,4900638,0
0,burst_l1,delay 25ms loss gemodel 0.1% 10% 70% 0.05%,baseline,token,108600,success,client_setup,300961,0
0,burst_l1,delay 25ms loss gemodel 0.1% 10% 70% 0.05%,baseline,token,108600,success,first_send,101132,0
0,burst_l1,delay 25ms loss gemodel 0.1% 10% 70% 0.05%,baseline,token,108600,success,send_phase,1071218,108
0,burst_l1,delay 25ms loss gemodel 0.1% 10% 70% 0.05%,baseline,token,108600,success,resend_rounds,5,24
0,burst_l1,delay 25ms loss gemodel 0.1% 10% 70% 0.05%,baseline,token,108600,success,resent_txs,120,0
0,burst_l1,delay 25ms loss gemodel 0.1% 10% 70% 0.05%,baseline,token,108600,success,resend_time,1154891,0
0,burst_l1,delay 25ms loss gemodel 0.1% 10% 70% 0.05%,baseline,token,108600,success,confirm_phase,1154976,0
0,burst_l1,delay 25ms loss gemodel 0.1% 10% 70% 0.05%,baseline,token,108600,success,write_chunks,2330518,108
0,burst_l1,delay 25ms loss gemodel 0.1% 10% 70% 0.05%,baseline,token,108600,success,final_tx,803669,0
0,burst_l1,delay 25ms loss gemodel 0.1% 10% 70% 0.05%,baseline,token,108600,success,total_deploy,4538293,108600
0,burst_l1,delay 25ms loss gemodel 0.1% 10% 70% 0.05%,tpu_next,token,108600,success,wall,4628182,0
0,burst_l1,delay 25ms loss gemodel 0.1% 10% 70% 0.05%,tpu_next,token,108600,success,client_setup,200790,0
0,burst_l1,delay 25ms loss gemodel 0.1% 10% 70% 0.05%,tpu_next,token,108600,success,first_send,4,0
0,burst_l1,delay 25ms loss gemodel 0.1% 10% 70% 0.05%,tpu_next,token,108600,success,send_phase,1071991,108
0,burst_l1,delay 25ms loss gemodel 0.1% 10% 70% 0.05%,tpu_next,token,108600,success,resend_rounds,2,50
0,burst_l1,delay 25ms loss gemodel 0.1% 10% 70% 0.05%,tpu_next,token,108600,success,resent_txs,50,0
0,burst_l1,delay 25ms loss gemodel 0.1% 10% 70% 0.05%,tpu_next,token,108600,success,resend_time,491260,0
0,burst_l1,delay 25ms loss gemodel 0.1% 10% 70% 0.05%,tpu_next,token,108600,success,confirm_phase,1031881,0
0,burst_l1,delay 25ms loss gemodel 0.1% 10% 70% 0.05%,tpu_next,token,108600,success,write_chunks,2205887,108
0,burst_l1,delay 25ms loss gemodel 0.1% 10% 70% 0.05%,tpu_next,token,108600,success,quic_sent,158,108
0,burst_l1,delay 25ms loss gemodel 0.1% 10% 70% 0.05%,tpu_next,token,108600,success,final_tx,802575,0
0,burst_l1,delay 25ms loss gemodel 0.1% 10% 70% 0.05%,tpu_next,token,108600,success,total_deploy,4313435,108600
0,burst_l3,delay 25ms loss gemodel 0.2% 10% 70% 0.1%,baseline,jupiter-v6,2892224,success,wall,22814295,0
0,burst_l3,delay 25ms loss gemodel 0.2% 10% 70% 0.1%,baseline,jupiter-v6,2892224,success,client_setup,301108,0
0,burst_l3,delay 25ms loss gemodel 0.2% 10% 70% 0.1%,baseline,jupiter-v6,2892224,success,first_send,101325,0
0,burst_l3,delay 25ms loss gemodel 0.2% 10% 70% 0.1%,baseline,jupiter-v6,2892224,success,send_phase,18652489,1866
0,burst_l3,delay 25ms loss gemodel 0.2% 10% 70% 0.1%,baseline,jupiter-v6,2892224,success,resend_rounds,272,78
0,burst_l3,delay 25ms loss gemodel 0.2% 10% 70% 0.1%,baseline,jupiter-v6,2892224,success,resent_txs,349,0
0,burst_l3,delay 25ms loss gemodel 0.2% 10% 70% 0.1%,baseline,jupiter-v6,2892224,success,resend_time,1470663,0
0,burst_l3,delay 25ms loss gemodel 0.2% 10% 70% 0.1%,baseline,jupiter-v6,2892224,success,confirm_phase,1472510,0
0,burst_l3,delay 25ms loss gemodel 0.2% 10% 70% 0.1%,baseline,jupiter-v6,2892224,success,write_chunks,20280270,1866
0,burst_l3,delay 25ms loss gemodel 0.2% 10% 70% 0.1%,baseline,jupiter-v6,2892224,success,final_tx,810440,0
0,burst_l3,delay 25ms loss gemodel 0.2% 10% 70% 0.1%,baseline,jupiter-v6,2892224,success,total_deploy,22497963,2892224
0,burst_l3,delay 25ms loss gemodel 0.2% 10% 70% 0.1%,tpu_next,jupiter-v6,2892224,success,wall,21905700,0
0,burst_l3,delay 25ms loss gemodel 0.2% 10% 70% 0.1%,tpu_next,jupiter-v6,2892224,success,client_setup,200909,0
0,burst_l3,delay 25ms loss gemodel 0.2% 10% 70% 0.1%,tpu_next,jupiter-v6,2892224,success,first_send,6,0
0,burst_l3,delay 25ms loss gemodel 0.2% 10% 70% 0.1%,tpu_next,jupiter-v6,2892224,success,send_phase,18652771,1866
0,burst_l3,delay 25ms loss gemodel 0.2% 10% 70% 0.1%,tpu_next,jupiter-v6,2892224,success,resend_rounds,1,65
0,burst_l3,delay 25ms loss gemodel 0.2% 10% 70% 0.1%,tpu_next,jupiter-v6,2892224,success,resent_txs,65,0
0,burst_l3,delay 25ms loss gemodel 0.2% 10% 70% 0.1%,tpu_next,jupiter-v6,2892224,success,resend_time,640233,0
0,burst_l3,delay 25ms loss gemodel 0.2% 10% 70% 0.1%,tpu_next,jupiter-v6,2892224,success,confirm_phase,640290,0
0,burst_l3,delay 25ms loss gemodel 0.2% 10% 70% 0.1%,tpu_next,jupiter-v6,2892224,success,write_chunks,19422240,1866
0,burst_l3,delay 25ms loss gemodel 0.2% 10% 70% 0.1%,tpu_next,jupiter-v6,2892224,success,quic_sent,1930,1866
0,burst_l3,delay 25ms loss gemodel 0.2% 10% 70% 0.1%,tpu_next,jupiter-v6,2892224,success,final_tx,809909,0
0,burst_l3,delay 25ms loss gemodel 0.2% 10% 70% 0.1%,tpu_next,jupiter-v6,2892224,success,total_deploy,21539483,2892224
0,burst_l3,delay 25ms loss gemodel 0.2% 10% 70% 0.1%,baseline,token-2022,1382016,success,wall,8821472,0
0,burst_l3,delay 25ms loss gemodel 0.2% 10% 70% 0.1%,baseline,token-2022,1382016,success,client_setup,300798,0
0,burst_l3,delay 25ms loss gemodel 0.2% 10% 70% 0.1%,baseline,token-2022,1382016,success,first_send,100850,0
0,burst_l3,delay 25ms loss gemodel 0.2% 10% 70% 0.1%,baseline,token-2022,1382016,success,send_phase,5000766,501
0,burst_l3,delay 25ms loss gemodel 0.2% 10% 70% 0.1%,baseline,token-2022,1382016,success,resend_rounds,1,119
0,burst_l3,delay 25ms loss gemodel 0.2% 10% 70% 0.1%,baseline,token-2022,1382016,success,resent_txs,119,0
0,burst_l3,delay 25ms loss gemodel 0.2% 10% 70% 0.1%,baseline,token-2022,1382016,success,resend_time,1181468,0
0,burst_l3,delay 25ms loss gemodel 0.2% 10% 70% 0.1%,baseline,token-2022,1382016,success,confirm_phase,1181518,0
0,burst_l3,delay 25ms loss gemodel 0.2% 10% 70% 0.1%,baseline,token-2022,1382016,success,write_chunks,6297678,501
0,burst_l3,delay 25ms loss gemodel 0.2% 10% 70% 0.1%,baseline,token-2022,1382016,success,final_tx,804990,0
0,burst_l3,delay 25ms loss gemodel 0.2% 10% 70% 0.1%,baseline,token-2022,1382016,success,total_deploy,8507336,1382016
0,burst_l3,delay 25ms loss gemodel 0.2% 10% 70% 0.1%,tpu_next,token-2022,1382016,success,wall,8616617,0
0,burst_l3,delay 25ms loss gemodel 0.2% 10% 70% 0.1%,tpu_next,token-2022,1382016,success,client_setup,200743,0
0,burst_l3,delay 25ms loss gemodel 0.2% 10% 70% 0.1%,tpu_next,token-2022,1382016,success,first_send,2,0
0,burst_l3,delay 25ms loss gemodel 0.2% 10% 70% 0.1%,tpu_next,token-2022,1382016,success,send_phase,5001650,501
0,burst_l3,delay 25ms loss gemodel 0.2% 10% 70% 0.1%,tpu_next,token-2022,1382016,success,resend_rounds,1,109
0,burst_l3,delay 25ms loss gemodel 0.2% 10% 70% 0.1%,tpu_next,token-2022,1382016,success,resent_txs,109,0
0,burst_l3,delay 25ms loss gemodel 0.2% 10% 70% 0.1%,tpu_next,token-2022,1382016,success,resend_time,1081263,0
0,burst_l3,delay 25ms loss gemodel 0.2% 10% 70% 0.1%,tpu_next,token-2022,1382016,success,confirm_phase,1081315,0
0,burst_l3,delay 25ms loss gemodel 0.2% 10% 70% 0.1%,tpu_next,token-2022,1382016,success,write_chunks,6191077,501
0,burst_l3,delay 25ms loss gemodel 0.2% 10% 70% 0.1%,tpu_next,token-2022,1382016,success,quic_sent,609,501
0,burst_l3,delay 25ms loss gemodel 0.2% 10% 70% 0.1%,tpu_next,token-2022,1382016,success,final_tx,805318,0
0,burst_l3,delay 25ms loss gemodel 0.2% 10% 70% 0.1%,tpu_next,token-2022,1382016,success,total_deploy,8301535,1382016
0,burst_l3,delay 25ms loss gemodel 0.2% 10% 70% 0.1%,baseline,token,108600,success,wall,24695767,0
0,burst_l3,delay 25ms loss gemodel 0.2% 10% 70% 0.1%,baseline,token,108600,success,client_setup,401128,0
0,burst_l3,delay 25ms loss gemodel 0.2% 10% 70% 0.1%,baseline,token,108600,success,first_send,101355,0
0,burst_l3,delay 25ms loss gemodel 0.2% 10% 70% 0.1%,baseline,token,108600,success,send_phase,1070839,108
0,burst_l3,delay 25ms loss gemodel 0.2% 10% 70% 0.1%,baseline,token,108600,success,resend_rounds,2,108
0,burst_l3,delay 25ms loss gemodel 0.2% 10% 70% 0.1%,baseline,token,108600,success,resent_txs,143,0
0,burst_l3,delay 25ms loss gemodel 0.2% 10% 70% 0.1%,baseline,token,108600,success,resend_time,1412265,0
0,burst_l3,delay 25ms loss gemodel 0.2% 10% 70% 0.1%,baseline,token,108600,success,confirm_phase,1412345,0
0,burst_l3,delay 25ms loss gemodel 0.2% 10% 70% 0.1%,baseline,token,108600,success,write_chunks,2587062,108
0,burst_l3,delay 25ms loss gemodel 0.2% 10% 70% 0.1%,baseline,token,108600,success,final_tx,803250,0
0,burst_l3,delay 25ms loss gemodel 0.2% 10% 70% 0.1%,baseline,token,108600,success,total_deploy,22309344,108600
0,burst_l3,delay 25ms loss gemodel 0.2% 10% 70% 0.1%,tpu_next,token,108600,success,wall,4676246,0
0,burst_l3,delay 25ms loss gemodel 0.2% 10% 70% 0.1%,tpu_next,token,108600,success,client_setup,200693,0
0,burst_l3,delay 25ms loss gemodel 0.2% 10% 70% 0.1%,tpu_next,token,108600,success,first_send,4,0
0,burst_l3,delay 25ms loss gemodel 0.2% 10% 70% 0.1%,tpu_next,token,108600,success,send_phase,1070413,108
0,burst_l3,delay 25ms loss gemodel 0.2% 10% 70% 0.1%,tpu_next,token,108600,success,resend_rounds,2,12
0,burst_l3,delay 25ms loss gemodel 0.2% 10% 70% 0.1%,tpu_next,token,108600,success,resent_txs,12,0
0,burst_l3,delay 25ms loss gemodel 0.2% 10% 70% 0.1%,tpu_next,token,108600,success,resend_time,111351,0
0,burst_l3,delay 25ms loss gemodel 0.2% 10% 70% 0.1%,tpu_next,token,108600,success,confirm_phase,1032352,0
0,burst_l3,delay 25ms loss gemodel 0.2% 10% 70% 0.1%,tpu_next,token,108600,success,write_chunks,2204733,108
0,burst_l3,delay 25ms loss gemodel 0.2% 10% 70% 0.1%,tpu_next,token,108600,success,quic_sent,120,108
0,burst_l3,delay 25ms loss gemodel 0.2% 10% 70% 0.1%,tpu_next,token,108600,success,final_tx,803181,0
0,burst_l3,delay 25ms loss gemodel 0.2% 10% 70% 0.1%,tpu_next,token,108600,success,total_deploy,4312367,108600
0,burst_l6,delay 25ms loss gemodel 0.4% 10% 70% 0.2%,tpu_next,jupiter-v6,2892224,success,wall,22155457,0
0,burst_l6,delay 25ms loss gemodel 0.4% 10% 70% 0.2%,tpu_next,jupiter-v6,2892224,success,client_setup,318125,0
0,burst_l6,delay 25ms loss gemodel 0.4% 10% 70% 0.2%,tpu_next,jupiter-v6,2892224,success,first_send,3,0
0,burst_l6,delay 25ms loss gemodel 0.4% 10% 70% 0.2%,tpu_next,jupiter-v6,2892224,success,send_phase,18652093,1866
0,burst_l6,delay 25ms loss gemodel 0.4% 10% 70% 0.2%,tpu_next,jupiter-v6,2892224,success,resend_rounds,1,78
0,burst_l6,delay 25ms loss gemodel 0.4% 10% 70% 0.2%,tpu_next,jupiter-v6,2892224,success,resent_txs,78,0
0,burst_l6,delay 25ms loss gemodel 0.4% 10% 70% 0.2%,tpu_next,jupiter-v6,2892224,success,resend_time,771486,0
0,burst_l6,delay 25ms loss gemodel 0.4% 10% 70% 0.2%,tpu_next,jupiter-v6,2892224,success,confirm_phase,771536,0
0,burst_l6,delay 25ms loss gemodel 0.4% 10% 70% 0.2%,tpu_next,jupiter-v6,2892224,success,write_chunks,19552761,1866
0,burst_l6,delay 25ms loss gemodel 0.4% 10% 70% 0.2%,tpu_next,jupiter-v6,2892224,success,quic_sent,1943,1866
0,burst_l6,delay 25ms loss gemodel 0.4% 10% 70% 0.2%,tpu_next,jupiter-v6,2892224,success,final_tx,810446,0
0,burst_l6,delay 25ms loss gemodel 0.4% 10% 70% 0.2%,tpu_next,jupiter-v6,2892224,success,total_deploy,21788910,2892224
0,burst_l6,delay 25ms loss gemodel 0.4% 10% 70% 0.2%,baseline,jupiter-v6,2892224,success,wall,22447944,0
0,burst_l6,delay 25ms loss gemodel 0.4% 10% 70% 0.2%,baseline,jupiter-v6,2892224,success,client_setup,301329,0
0,burst_l6,delay 25ms loss gemodel 0.4% 10% 70% 0.2%,baseline,jupiter-v6,2892224,success,first_send,101347,0
0,burst_l6,delay 25ms loss gemodel 0.4% 10% 70% 0.2%,baseline,jupiter-v6,2892224,success,send_phase,18652620,1866
0,burst_l6,delay 25ms loss gemodel 0.4% 10% 70% 0.2%,baseline,jupiter-v6,2892224,success,resend_rounds,3,67
0,burst_l6,delay 25ms loss gemodel 0.4% 10% 70% 0.2%,baseline,jupiter-v6,2892224,success,resent_txs,113,0
0,burst_l6,delay 25ms loss gemodel 0.4% 10% 70% 0.2%,baseline,jupiter-v6,2892224,success,resend_time,1104325,0
0,burst_l6,delay 25ms loss gemodel 0.4% 10% 70% 0.2%,baseline,jupiter-v6,2892224,success,confirm_phase,1104423,0
0,burst_l6,delay 25ms loss gemodel 0.4% 10% 70% 0.2%,baseline,jupiter-v6,2892224,success,write_chunks,19915257,1866
0,burst_l6,delay 25ms loss gemodel 0.4% 10% 70% 0.2%,baseline,jupiter-v6,2892224,success,final_tx,809271,0
0,burst_l6,delay 25ms loss gemodel 0.4% 10% 70% 0.2%,baseline,jupiter-v6,2892224,success,total_deploy,22131455,2892224
0,burst_l6,delay 25ms loss gemodel 0.4% 10% 70% 0.2%,tpu_next,token-2022,1382016,success,wall,8735895,0
0,burst_l6,delay 25ms loss gemodel 0.4% 10% 70% 0.2%,tpu_next,token-2022,1382016,success,client_setup,200559,0
0,burst_l6,delay 25ms loss gemodel 0.4% 10% 70% 0.2%,tpu_next,token-2022,1382016,success,first_send,4,0
0,burst_l6,delay 25ms loss gemodel 0.4% 10% 70% 0.2%,tpu_next,token-2022,1382016,success,send_phase,5001362,501
0,burst_l6,delay 25ms loss gemodel 0.4% 10% 70% 0.2%,tpu_next,token-2022,1382016,success,resend_rounds,1,116
